Title,Category,Img,Country,URL,Domain
Asia Sentinel,center-left,leftcenter02.png,USA,https://www.asiasentinel.com/,asiasentinel.com
Asian Correspondent,center-left,leftcenter09.png,United Kingdom,https://asiancorrespondent.com/,asiancorrespondent.com
Atavist Magazine,center-left,leftcenter10.png,USA,https://magazine.atavist.com/,magazine.atavist.com
Atlanta Black Star,center-left,leftcenter03.png,NA,https://atlantablackstar.com/,atlantablackstar.com
Atlanta JournalConstitution,center-left,leftcenter11.png,USA,https://www.ajc.com/,ajc.com
The Atlantic,center-left,leftcenter06.png,USA,https://www.theatlantic.com/,theatlantic.com
Atlantic Media,center-left,leftcenter11.png,NA,https://www.atlanticmedia.com/,atlanticmedia.com
ATTN:,center-left,leftcenter07.png,USA,https://www.attn.com/,attn.com
Austin AmericanStatesman,center-left,leftcenter10.png,USA,https://www.statesman.com/,statesman.com
Austin Daily Herald (Minnesota),center-left,leftcenter10.png,USA,https://www.austindailyherald.com/,austindailyherald.com
AV Club,center-left,leftcenter04.png,USA,https://www.avclub.com/,avclub.com
Axios,center-left,leftcenter09.png,USA,https://www.axios.com/,axios.com
Wired Magazine,center-left,leftcenter07.png,USA,https://www.wired.com/,wired.com
Balkan Insight,center-left,leftcenter04.png,United Kingdom,https://balkaninsight.com/,balkaninsight.com
Baltimore Sun,center-left,leftcenter06.png,USA,https://www.baltimoresun.com/,baltimoresun.com
Bangor Daily News,center-left,leftcenter09.png,USA,https://bangordailynews.com/,bangordailynews.com
Baptist News Global,center-left,leftcenter10.png,USA,https://baptistnews.com/,baptistnews.com
Battle Creek Enquirer,center-left,leftcenter10.png,USA,https://www.battlecreekenquirer.com,battlecreekenquirer.com
BBC,center-left,leftcenter11.png,United Kingdom,https://www.bbc.com/news,bbc.com
Bellingcat,center-left,leftcenter06.png,United Kingdom,https://www.bellingcat.com/,bellingcat.com
Bellingham Herald,center-left,leftcenter05.png,USA,https://www.bellinghamherald.com/,bellinghamherald.com
Berkeleyside,center-left,leftcenter05.png,USA,https://www.berkeleyside.com/,berkeleyside.com
Berkshire Eagle,center-left,leftcenter07.png,USA,https://www.berkshireeagle.com/,berkshireeagle.com
Berliner Zeitung,center-left,leftcenter08.png,Germany,https://www.berliner-zeitung.de/,berliner-zeitung.de
Bing News,center-left,leftcenter04.png,USA,https://www.bing.com/news/,bing.com
Birmingham Mail,center-left,leftcenter01.png,United Kingdom,https://www.birminghammail.co.uk,birminghammail.co.uk
Bleacher Report,center-left,leftcenter08.png,USA,https://bleacherreport.com/,bleacherreport.com
Bloomberg News,center-left,leftcenter10.png,USA,https://www.bloomberg.com/,bloomberg.com
Bluestem Prairie,center-left,leftcenter05.png,USA,http://www.bluestemprairie.com/,bluestemprairie.com
Boston.com,center-left,leftcenter10.png,USA,https://www.boston.com/,boston.com
Boston Globe,center-left,leftcenter07.png,USA,https://www.bostonglobe.com/,bostonglobe.com
Boy Genius Report (BGR),center-left,leftcenter08.png,USA,NA,NA
Brampton Guardian,center-left,leftcenter09.png,Canada,https://www.bramptonguardian.com,bramptonguardian.com
Brennan Center for Justice,center-left,leftcenter03.png,USA,https://www.brennancenter.org/,brennancenter.org
Brookings Institution,center-left,leftcenter09.png,USA,https://www.brookings.edu/,brookings.edu
Buffalo News,center-left,leftcenter06.png,USA,https://www.buffalonews.com/,buffalonews.com
Bulletin of the Atomic Scientists,center-left,leftcenter07.png,United Kingdom,https://thebulletin.org/,thebulletin.org
Business Insider,center-left,leftcenter06.png,USA,http://www.businessinsider.com/,businessinsider.com
Bustle Magazine,center-left,leftcenter02.png,USA,https://www.bustle.com/,bustle.com
Buzzfeed,center-left,leftcenter01.png,USA,https://www.buzzfeed.com/,buzzfeed.com
Buzzfeed News,center-left,leftcenter01.png,USA,https://www.buzzfeednews.com/,buzzfeednews.com
CalWatchdog.com,center-left,leftcenter10.png,NA,https://calwatchdog.com,calwatchdog.com
Canadaland,center-left,leftcenter05.png,NA,http://www.canadalandshow.com,canadalandshow.com
Capital Gazette,center-left,leftcenter06.png,USA,https://www.capitalgazette.com/,capitalgazette.com
Caribbean Life News,center-left,leftcenter05.png,USA,https://www.caribbeanlifenews.com/,caribbeanlifenews.com
Carnegie Endowment for International Peace (CEIP),center-left,leftcenter06.png,USA,https://carnegieendowment.org/,carnegieendowment.org
Carolina Public Press,center-left,leftcenter06.png,USA,https://carolinapublicpress.org/,carolinapublicpress.org
Catch News,center-left,leftcenter04.png,India,http://www.catchnews.com,catchnews.com
CBC News (Canadian Broadcasting),center-left,leftcenter06.png,Canada,https://www.cbc.ca/news,cbc.ca
CBS Boston – WBZTV,center-left,leftcenter09.png,USA,https://boston.cbslocal.com/,boston.cbslocal.com
CBS Los Angeles (KCBS),center-left,leftcenter09.png,USA,NA,NA
CBS News,center-left,leftcenter06.png,USA,https://www.cbsnews.com,cbsnews.com
Censor.NET,center-left,leftcenter06.png,Ukraine,https://censor.net/,censor.net
Center for Advanced Defense Studies,center-left,leftcenter09.png,USA,https://c4ads.org/,c4ads.org
Center for Global Development,center-left,leftcenter05.png,USA,https://www.cgdev.org/,cgdev.org
Center for Inquiry,center-left,leftcenter07.png,USA,https://centerforinquiry.org,centerforinquiry.org
Center for International Policy,center-left,leftcenter03.png,USA,https://www.internationalpolicy.org/,internationalpolicy.org
Center for a New American Security,center-left,leftcenter10.png,USA,https://www.cnas.org/,cnas.org
Center for Popular Democracy,center-left,leftcenter02.png,NA,http://populardemocracy.org/,populardemocracy.org
Center for Public Integrity,center-left,leftcenter04.png,USA,https://www.publicintegrity.org/,publicintegrity.org
The Center on Budget and Policy Priorities,center-left,leftcenter08.png,NA,http://www.cbpp.org/,cbpp.org
Central News Agency (CNA) / Focus Taiwan,center-left,leftcenter10.png,Taiwan,http://focustaiwan.tw/,focustaiwan.tw
Channel 4 News (UK),center-left,leftcenter03.png,United Kingdom,https://www.channel4.com/news/,channel4.com
Charleston GazetteMail,center-left,leftcenter08.png,USA,https://www.wvgazettemail.com/,wvgazettemail.com
Charlotte Observer,center-left,leftcenter06.png,USA,https://www.charlotteobserver.com,charlotteobserver.com
Cheddar,center-left,leftcenter10.png,USA,https://cheddar.com,cheddar.com
Chicago SunTimes,center-left,leftcenter05.png,USA,https://chicago.suntimes.com/,chicago.suntimes.com
The China Africa Project (CAP),center-left,leftcenter06.png,NA,https://chinaafricaproject.com/,chinaafricaproject.com
Citizen Truth,center-left,leftcenter05.png,USA,https://citizentruth.org,citizentruth.org
Citizens for Responsibility and Ethics in Washington (CREW),center-left,leftcenter03.png,NA,https://www.citizensforethics.org,citizensforethics.org
Citizens for Tax Justice,center-left,leftcenter06.png,USA,https://ctj.org/,ctj.org
CityLab,center-left,leftcenter04.png,USA,NA,NA
City Pages,center-left,leftcenter10.png,USA,http://www.citypages.com/,citypages.com
City and State New York,center-left,leftcenter06.png,USA,https://www.cityandstateny.com/,cityandstateny.com
Clarion Ledger,center-left,leftcenter07.png,USA,https://www.clarionledger.com/,clarionledger.com
Clean Technica,center-left,leftcenter09.png,USA,https://cleantechnica.com/,cleantechnica.com
CNBC,center-left,leftcenter06.png,USA,https://www.cnbc.com/,cnbc.com
Columbia Journalism Review,center-left,leftcenter04.png,USA,https://www.cjr.org/,cjr.org
Colombia Reports,center-left,leftcenter06.png,NA,https://colombiareports.com,colombiareports.com
Columbus Dispatch,center-left,leftcenter08.png,USA,https://www.dispatch.com/,dispatch.com
Committee to Investigate Russia,center-left,leftcenter09.png,USA,https://investigaterussia.org,investigaterussia.org
Common Cause,center-left,leftcenter06.png,NA,https://www.commoncause.org,commoncause.org
Commonweal Magazine,center-left,leftcenter08.png,NA,https://www.commonwealmagazine.org,commonwealmagazine.org
Commonwealth Fund,center-left,leftcenter03.png,USA,https://www.commonwealthfund.org/,commonwealthfund.org
Complex,center-left,,USA,https://www.complex.com/,complex.com
Connecticut Post,center-left,leftcenter07.png,USA,https://www.ctpost.com,ctpost.com
Consortium News,center-left,leftcenter08.png,USA,https://consortiumnews.com/,consortiumnews.com
Constitution Project,center-left,leftcenter05.png,USA,https://constitutionproject.org/,constitutionproject.org
Corpus Christi CallerTimes,center-left,leftcenter10.png,USA,https://www.caller.com,caller.com
Council for the National Interest,center-left,leftcenter04.png,NA,http://www.councilforthenationalinterest.org/,councilforthenationalinterest.org
Crosscut.com,center-left,leftcenter05.png,USA,https://crosscut.com/,crosscut.com
CT Mirror,center-left,leftcenter01.png,USA,https://ctmirror.org/,ctmirror.org
Daily Hampshire Gazette,center-left,leftcenter05.png,USA,https://www.gazettenet.com,gazettenet.com
Daily Mirror,center-left,leftcenter01.png,United Kingdom,https://www.mirror.co.uk,mirror.co.uk
The Daily Nation,center-left,leftcenter06.png,Kenya,https://nation.africa/,nation.africa
Daily News Journal,center-left,leftcenter10.png,USA,https://www.dnj.com/,dnj.com
Dawn,center-left,leftcenter06.png,Pakistan,https://www.dawn.com/,dawn.com
DCist,center-left,leftcenter09.png,USA,https://dcist.com/,dcist.com
DCReport.org,center-left,leftcenter01.png,USA,https://www.dcreport.org/,dcreport.org
Deadline Hollywood,center-left,leftcenter05.png,USA,https://deadline.com/,deadline.com
Deccan Herald,center-left,leftcenter05.png,NA,http://www.deccanherald.com/,deccanherald.com
Debunking Denialism,center-left,leftcenter04.png,Sweden,https://debunkingdenialism.com,debunkingdenialism.com
Delaware Online – The News Journal,center-left,leftcenter09.png,NA,http://www.delawareonline.com/,delawareonline.com
Delo,center-left,leftcenter08.png,Slovenia,https://www.delo.si/,delo.si
Democracy 21,center-left,leftcenter02.png,NA,http://www.democracy21.org/,democracy21.org
Democrat and Chronicle,center-left,leftcenter07.png,USA,https://www.democratandchronicle.com/,democratandchronicle.com
Demos,center-left,leftcenter07.png,NA,http://www.demos.org,demos.org
Denver Post,center-left,leftcenter05.png,USA,https://www.denverpost.com/,denverpost.com
Denver Westword,center-left,leftcenter01.png,USA,https://www.westword.com/,westword.com
Detroit Free Press,center-left,leftcenter06.png,USA,https://www.freep.com/,freep.com
Die Zeit,center-left,leftcenter09.png,Germany,https://www.zeit.de/,zeit.de
Digg,center-left,leftcenter08.png,USA,https://digg.com/,digg.com
Diply,center-left,leftcenter06.png,Canada,https://diply.com/,diply.com
DiversityInc,center-left,leftcenter06.png,NA,http://www.diversityinc.com,diversityinc.com
Dutch Daily News,center-left,leftcenter06.png,Netherlands,http://www.dutchdailynews.com/,dutchdailynews.com
Dutch Review,center-left,leftcenter05.png,NA,https://dutchreview.com/,dutchreview.com
DW News,center-left,leftcenter10.png,Germany,http://www.dw.com/en/top-stories/s-9097,dw.com
Earth Institute,center-left,leftcenter09.png,USA,http://earth.columbia.edu/sections/view/9,earth.columbia.edu
EarthJustice,center-left,leftcenter01.png,USA,https://earthjustice.org,earthjustice.org
East Bay Times,center-left,leftcenter09.png,USA,https://www.eastbaytimes.com/,eastbaytimes.com
Econofact,center-left,leftcenter09.png,USA,https://econofact.org/,econofact.org
Economic Policy Institute,center-left,leftcenter05.png,USA,https://www.epi.org,epi.org
Economics.Help,center-left,leftcenter05.png,NA,https://www.economicshelp.org,economicshelp.org
Egyptian Streets,center-left,leftcenter06.png,NA,https://egyptianstreets.com/,egyptianstreets.com
El Diario NY,center-left,leftcenter01.png,USA,https://eldiariony.com/,eldiariony.com
El Pais,center-left,leftcenter10.png,Spain,https://elpais.com/,elpais.com
El Paso Times,center-left,leftcenter10.png,USA,https://www.elpasotimes.com/,elpasotimes.com
Electronic Frontier Foundation,center-left,leftcenter10.png,NA,https://www.eff.org/,eff.org
Emerging Europe,center-left,leftcenter09.png,United Kingdom,https://emerging-europe.com/about/,emerging-europe.com
Empty Wheel,center-left,leftcenter03.png,NA,https://www.emptywheel.net/,emptywheel.net
Engadget,center-left,leftcenter06.png,USA,https://www.engadget.com/,engadget.com
Entertainment Weekly,center-left,leftcenter08.png,USA,https://ew.com,ew.com
ESPN,center-left,leftcenter06.png,USA,https://www.espn.com/,espn.com
Eugene RegisterGuard,center-left,leftcenter06.png,USA,https://www.registerguard.com/,registerguard.com
EU Observer,center-left,leftcenter07.png,Belgium,https://euobserver.com/,euobserver.com
Euractiv,center-left,leftcenter02.png,Belgium,https://www.euractiv.com/,euractiv.com
Eurasia Review,center-left,leastbiased021.png,USA,https://www.eurasiareview.com/,eurasiareview.com
Page not found (404),center-left,breaker.png,NA,NA,NA
Euronews,center-left,leftcenter09.png,France,https://www.euronews.com,euronews.com
Exposing the Truth,center-left,leftcenter08.png,NA,https://www.exposingtruth.com/,exposingtruth.com
Facebook News,center-left,leftcenter02.png,USA,https://www.facebook.com/news,facebook.com
Fact / Myth,center-left,leftcenter09.png,USA,http://factmyth.com/,factmyth.com
Fairness & Accuracy in Reporting (FAIR),center-left,leftcenter05.png,USA,http://fair.org/,fair.org
FairVote,center-left,leftcenter09.png,USA,http://www.fairvote.org/,fairvote.org
Fast Company Magazine,center-left,leftcenter07.png,USA,https://www.fastcompany.com/,fastcompany.com
Feminist Frequency,center-left,leftcenter10.png,Canada,https://feministfrequency.com/,feministfrequency.com
Fight for the Future,center-left,leftcenter04.png,NA,https://www.fightforthefuture.org,fightforthefuture.org
FiveThirtyEight,center-left,leftcenter10.png,USA,https://fivethirtyeight.com/,fivethirtyeight.com
Foreign Policy in Focus,center-left,leftcenter08.png,USA,http://fpif.org/,fpif.org
Fort Worth Weekly,center-left,leftcenter04.png,NA,https://www.fwweekly.com/,fwweekly.com
France Info,center-left,leftcenter10.png,France,https://www.francetvinfo.fr/,francetvinfo.fr
Freakonomics Radio,center-left,leftcenter07.png,USA,https://freakonomics.com/,freakonomics.com
Fresno Bee,center-left,leftcenter07.png,USA,https://www.fresnobee.com/,fresnobee.com
Fusion,center-left,leftcenter04.png,USA,https://fusion.tv/,fusion.tv
Gay Star News,center-left,leftcenter03.png,NA,https://www.gaystarnews.com/,gaystarnews.com
Glamour Magazine,center-left,leftcenter04.png,NA,http://www.glamour.com/,glamour.com
Global Citizen,center-left,leftcenter07.png,USA,https://www.globalcitizen.org/en/,globalcitizen.org
Global News,center-left,leftcenter10.png,Canada,https://globalnews.ca/,globalnews.ca
GlobalPost,center-left,leftcenter08.png,USA,http://www.pri.org/programs/globalpost,pri.org
Global Real News,center-left,leftcenter05.png,USA,https://globalrealnews.com,globalrealnews.com
Global Risk Insights (GRI),center-left,leftcenter11.png,NA,http://globalriskinsights.com,globalriskinsights.com
Global Times (China),center-left,left10.png,China,http://www.globaltimes.cn/,globaltimes.cn
Google News,center-left,leftcenter02.png,USA,https://news.google.com/,news.google.com
Gothamist,center-left,leftcenter05.png,USA,https://gothamist.com/,gothamist.com
Governing Magazine,center-left,leftcenter10.png,USA,https://www.governing.com/,governing.com
Government Accountability Project (GAP),center-left,leftcenter05.png,USA,https://whistleblower.org/,whistleblower.org
Government Executive,center-left,leftcenter09.png,USA,https://www.govexec.com/,govexec.com
Greensboro News and Record,center-left,leftcenter07.png,USA,https://www.greensboro.com/,greensboro.com
Greentech Media,center-left,leftcenter06.png,NA,https://www.greentechmedia.com/,greentechmedia.com
Grist,center-left,leftcenter04.png,NA,http://grist.org/,grist.org
Gun Violence Archive,center-left,leftcenter10.png,USA,https://www.gunviolencearchive.org,gunviolencearchive.org
Harper’s Magazine,center-left,leftcenter09.png,USA,https://harpers.org,harpers.org
